Accession	Description	Ctrl_1	Ctrl_2	Ctrl_3	Low_1	Low_2	Low_3	High_1	High_2	High_3
Q7ZTY7	DnaJ (Hsp40) homolog, subfamily C, member 9 (Fragment) OS=Danio rerio GN=dnajc9 PE=1 SV=1	101.8733995	97.78436264	85.26293583	99.55720607	74.22906445	119.2739362	100.4427939	115.0025993	104.078062
Q7T2W8	Glycosaminoglycan xylosylkinase (Fragment) OS=Danio rerio GN=fam20b PE=4 SV=1	94.47828366	86.22445928	117.1293804	104.4053632	93.85976287	83.3357717	132.5630117	104.3127921	95.68720795
Q501S9	Sulfide quinone reductase-like (yeast) (Fragment) OS=Danio rerio GN=sqor PE=1 SV=1	79.54552552	78.05081138	96.18149105	84.5400959	115.3586803	82.36409408	120.3054184	110.447935	103.818509
F1QWX2	tRNA methyltransferase O OS=Danio rerio GN=trmo PE=4 SV=1	96.6670553	122.3119272	89.72063308	73.64566195	98.94154367	92.35195393	142.5085087	101.0584563	113.3383992
A8KBV7	L-threonine dehydrogenase (Fragment) OS=Danio rerio GN=tdh PE=1 SV=1	99.77158612	98.57337465	100.2284139	103.6785166	104.5019669	91.35512478	98.60243443	91.17518691	102.674324
F1Q7R1	MMS19 nucleotide excision repair protein homolog OS=Danio rerio GN=mms19 PE=1 SV=1	97.38371953	99.32869093	112.9592797	97.92529191	141.2395118	97.20187762	110.0747374	98.63396854	100.6713091
A0A0R4IW74	Si:dkey-31m14.7 OS=Danio rerio GN=si:dkey-31m14.7 PE=4 SV=1	78.25808877	129.4820361	84.10518871	87.06830693	72.28212829	91.63559636	108.3644036	112.5426786	125.9460127
A1L1U9	Si:ch73-94k4.2 (Fragment) OS=Danio rerio GN=si:ch73-94k4.2 PE=4 SV=1	99.01447088	111.9848113	82.60870822	92.92659958	103.8047528	100.9855291	84.80381066	119.3534509	126.5287589
E7FH23	A kinase (PRKA) anchor protein 8-like OS=Danio rerio GN=akap8l PE=4 SV=1	111.7968972	96.45661845	114.862115	105.0698684	97.41678065	101.4852141	102.2180689	98.51478594	85.6131175
F1Q839	NIMA-related kinase 2 (Fragment) OS=Danio rerio GN=nek2 PE=4 SV=1	89.79982977	97.1397545	91.35292797	92.61654148	119.3336204	101.2783006	106.387085	98.9267506	101.0732494
Q7ZUY2	Creatine kinase, brain b OS=Danio rerio GN=ckbb PE=1 SV=1	107.7394558	118.4057009	90.73370256	102.8005105	116.4066164	94.31647937	80.70215755	97.19948953	121.2093834
Q6DRP0	Glycosaminoglycan xylosylkinase (Fragment) OS=Danio rerio GN=fam20b PE=1 SV=1	94.47828366	86.22445928	117.1293804	104.4053632	93.85976287	83.3357717	132.5630117	104.3127921	95.68720795
Q45RG8	Si:ch211-191a16.5 OS=Danio rerio GN=si:ch211-191a16.5 PE=4 SV=2	115.4964714	103.8180989	116.0878543	111.2476556	100.081756	82.4797197	99.91824401	82.04220568	82.16095813
F1QTR1	Clustered mitochondria (cluA/CLU1) homolog a (Fragment) OS=Danio rerio GN=cluha PE=1 SV=1	106.2315173	99.32224334	100.1205361	99.149965	108.1730536	97.67734445	95.1961245	99.87946389	105.279988
A0A286YA34	Si:dkey-15d12.2 OS=Danio rerio GN=si:dkey-15d12.2 PE=1 SV=1	99.58881394	86.33143423	96.89762817	100.4111861	96.8543834	118.4316106	112.3860317	102.5208871	99.54136666
A0A0R4IP04	Protein-L-isoaspartate O-methyltransferase (Fragment) OS=Danio rerio GN=pcmt PE=1 SV=1	101.1289816	82.06824155	101.5841623	98.87101839	112.2910174	97.0048249	105.2336792	90.22556434	90.9099692
A5PLC1	ATP-citrate synthase OS=Danio rerio GN=aclyb PE=1 SV=1	110.0982171	110.2551147	96.34356039	105.8346497	92.5271472	99.35550213	90.73692495	100.6444979	100.7755801
A3KNA8	Si:dkey-4p15.3 (Fragment) OS=Danio rerio GN=si:dkey-4p15.3 PE=1 SV=6	110.2614372	103.5543403	90.34143777	106.3107792	84.24099859	103.9353929	86.71726483	103.8207662	96.44565969
Q7ZVZ9	Protein pelota homolog (Fragment) OS=Danio rerio GN=pelo PE=1 SV=1	101.2510085	96.98002367	95.86277382	98.24769378	85.21204403	103.0375157	112.161138	106.5928071	99.21966072
Q71G52	Phytanoyl-CoA 2-hydroxylase-interacting protein-like b (Fragment) OS=Danio rerio GN=phyhiplb PE=4 SV=1	100.3146805	103.4921318	85.51099633	100.2258027	95.36728032	101.1123173	90.81950666	99.77419735	111.6767622
F6NT71	Chloride intracellular channel protein (Fragment) OS=Danio rerio GN=clic6 PE=3 SV=1	104.2673717	105.3396867	86.69256059	100.07384	87.46948191	100.4427825	88.01009752	99.92615996	101.9856264
Q5PRD1	SH3 domain-containing GRB2-like 2a, endophilin A1 OS=Danio rerio GN=sh3gl2a PE=1 SV=1	114.5312472	114.7020462	99.29251563	108.4602529	91.37022319	100.7074844	92.89514575	94.32839459	101.793741
Q9DEU2	N-lysine methyltransferase SMYD2-B (Fragment) OS=Danio rerio GN=smyd2b PE=4 SV=1	101.7960476	82.91220351	121.0406323	98.20395238	116.6716658	84.54296019	109.9191747	83.47499788	83.27220997
F1RC75	Eukaryotic translation initiation factor 3, subunit F (Fragment) OS=Danio rerio GN=eif3f PE=1 SV=1	99.33301517	98.7826851	100.2402944	106.1845765	104.0509061	100.0494127	90.18575541	99.9505873	101.8776696
Q71E61	Si:ch211-113a14.18 OS=Danio rerio GN=si:ch211-113a14.18 PE=3 SV=1	78.84870503	98.05908107	103.3635335	101.9409189	83.91050033	105.0305412	113.9036235	92.97660474	88.28169989
A0A0R4IRR4	A kinase (PRKA) anchor protein 8-like (Fragment) OS=Danio rerio GN=akap8l PE=4 SV=1	108.3776918	91.62230819	56.92868518	79.65039928	56.79376996	334.1632376	109.7660594	235.5286188	174.2441182
F1QTF0	Nucleoporin 43 (Fragment) OS=Danio rerio GN=nup43 PE=1 SV=1	102.458326	88.11411641	113.9750227	90.43097965	127.5635627	97.54167396	109.0868156	90.72190114	97.10490145
Q08C61	Microtubule-associated protein (Fragment) OS=Danio rerio GN=mapta PE=4 SV=1	106.7488776	125.9866288	72.78748532	98.38447778	101.6155222	93.27191441	72.55311504	110.8367368	183.653461
Q00P33	Si:ch211-132g1.3 OS=Danio rerio GN=si:ch211-132g1.3 PE=1 SV=1	94.85090723	90.05747555	97.5756515	96.52524256	102.4243485	106.9864938	117.4854076	106.598839	109.8117658
Q4V9G3	Si:ch211-22i13.2 OS=Danio rerio GN=si:ch211-22i13.2 PE=2 SV=1	89.48099389	103.4487065	96.88952325	87.25032215	120.7723872	96.44893914	98.95878535	101.0412147	119.8402068
Q1JPZ0	Proteasome 26S subunit, ATPase 6 OS=Danio rerio GN=psmc6 PE=1 SV=1	96.48374358	96.35692063	114.3639567	99.70470365	100.2952963	94.84859731	129.4429133	101.1599573	83.21608299
E9QG17	L-threonine dehydrogenase (Fragment) OS=Danio rerio GN=tdh PE=1 SV=8	103.5850907	94.18567493	102.1310611	99.79252975	84.80630389	86.53283301	100.2908297	84.71235916	112.8749232
E7F7S0	Sulfide quinone reductase-like (yeast) (Fragment) OS=Danio rerio GN=sqor PE=1 SV=1	95.39488597	95.10421143	112.7494741	106.3119173	126.1578047	86.95176174	103.1144227	96.88557734	92.39138197
F1QAF6	Secernin-2 (Fragment) OS=Danio rerio GN=scrn2 PE=1 SV=1	99.4790941	99.96359262	103.6037034	100.0364074	96.76722987	96.63715392	106.4351353	96.71743457	105.981397
Q4V8Z9	Protein O-glucosyltransferase 1 (Fragment) OS=Danio rerio GN=poglut1 PE=1 SV=1	108.4557734	84.28636298	160.6872637	102.8686272	97.13137282	90.37715977	208.479412	76.17082344	93.49428619
A0A0R4IIR1	Si:ch211-255p10.3 OS=Danio rerio GN=si:ch211-255p10.3 PE=4 SV=1	130.922889	124.9912269	100.3157993	111.3014446	71.34051804	86.30572391	85.45113277	99.68420072	123.272625
A0A0R4IU21	Synaptotagmin-binding, cytoplasmic RNA-interacting protein (Fragment) OS=Danio rerio GN=syncrip PE=1 SV=1	100.7245239	103.6940254	107.5762639	110.1506727	85.74880519	101.2757791	99.27547613	97.84709044	89.06367347
Q802G8	Nucleoporin 43 (Fragment) OS=Danio rerio GN=nup43 PE=1 SV=1	97.41182374	94.11230704	112.4489565	91.32618439	119.7560734	98.08083516	114.7732991	97.60579766	101.9191648
F1QFE5	Lin-28 homolog protein OS=Danio rerio GN=lin28b PE=2 SV=1	96.42501148	91.50798711	126.3023576	97.71107168	126.7411785	102.2889283	131.0157249	93.83585348	93.53784002
E9QII6	Pumilio1 OS=Danio rerio GN=pum1 PE=2 SV=1	98.46792928	106.43475	93.30664795	97.57678869	94.40378127	101.1457243	98.85427571	107.6424974	102.7256934
B7ZV62	Protein inhibitor of activated STAT 2 OS=Danio rerio GN=pias2 PE=2 SV=1	97.3478977	88.98264496	105.7046028	85.88499591	84.44750271	102.6521023	105.0187862	93.48443263	107.3270996
F1QGQ8	N-lysine methyltransferase SMYD2-B OS=Danio rerio GN=smyd2b PE=4 SV=1	101.7960476	82.91220351	121.0406323	98.20395238	116.6716658	84.54296019	109.9191747	83.47499788	83.27220997
F1Q7I4	Protein CASC1 OS=Danio rerio GN=casc1 PE=4 SV=1	93.19142675	100.5662259	79.72794001	99.82438364	54.96940904	106.3582954	101.5810979	114.4859461	100.1756164
A8E7N8	Protein cordon-bleu OS=Danio rerio GN=cobl PE=4 SV=2	105.5275581	100.7645079	100.9392151	93.88545167	122.2203376	99.56945279	95.98075466	95.88565167	85.53001771
A8E5D6	Plexin-A4 OS=Danio rerio GN=plxna4 PE=1 SV=1	99.29725564	96.14212586	113.8176848	100.5478543	99.45214572	103.8244162	100.9149169	98.56293906	92.23078202
B3DH64	Protein-methionine sulfoxide oxidase mical3a (Fragment) OS=Danio rerio GN=mical3a PE=4 SV=1	99.94973491	112.8498582	95.58396439	105.1376199	115.3785935	100.0502651	97.06312864	97.95242402	90.79452323
F1QUP3	SH3 and PX domains 2Aa OS=Danio rerio GN=sh3pxd2aa PE=4 SV=1	100.4515395	100.6896659	107.7275337	104.9868171	102.1896938	97.97703451	99.54846047	96.38358994	89.58992479
F1QK92	Si:ch211-163l21.10 OS=Danio rerio GN=si:ch211-163l21.10 PE=4 SV=1	117.5214619	110.1116695	115.8218378	115.3123382	94.23707434	91.66621264	89.03382791	90.19664166	105.7629257
A0A0R4IYU4	Proteasome activator complex subunit 4B OS=Danio rerio GN=psme4b PE=1 SV=2	102.0606852	95.2654884	105.0781727	98.08815103	109.3872162	97.26192368	107.5100836	92.86170539	95.89938477
A0A140LFV3	Myosin light chain kinase 3 OS=Danio rerio GN=mylk3 PE=4 SV=2	95.38263299	92.51547158	106.1498882	103.8040823	138.4949476	96.19591774	104.2378969	93.0846572	87.0332937
A0A0R4IX40	CUGBP Elav-like family member 2 (Fragment) OS=Danio rerio GN=celf2 PE=1 SV=1	98.68998401	95.98353146	114.6367138	100.8346856	136.9472689	99.16531435	116.5975087	95.97976565	93.21251547
A2RUY4	Nck-associated protein 1 (Fragment) OS=Danio rerio GN=nckap1 PE=1 SV=1	100.0599216	182.0486408	82.86377004	99.79778076	186.1388067	99.94007842	82.84634786	124.3393098	193.6904535
A0A0R4IMX6	Eukaryotic translation initiation factor 3 subunit E OS=Danio rerio GN=eif3eb PE=1 SV=1	103.0656829	105.900103	100.626395	97.84999831	126.3867063	98.39968083	92.02280626	99.01803522	99.37360503
F1RCU0	Transcription factor Yy1 OS=Danio rerio GN=yy1a PE=2 SV=1	91.72706737	120.3347605	103.0563964	112.4819454	75.00653235	102.9852063	97.01479366	124.9890101	96.65915624
A0A286Y9M9	Dynamin 2a OS=Danio rerio GN=dnm2a PE=1 SV=1	98.45593819	117.5218169	97.01192972	98.55362738	103.8125161	97.73874547	97.93776424	107.0972835	106.9579552
A0A0R4IBR3	Ptk7 OS=Danio rerio GN=ptk7a PE=2 SV=1	99.13115668	108.3173691	96.22049772	100.8688433	95.51794867	105.8231843	94.85066866	110.9910223	112.5699671
F1QUQ7	Calcium channel, voltage-dependent, beta 4b subunit OS=Danio rerio GN=cacnb4b PE=2 SV=1	107.0866592	102.2524896	112.7926364	110.4777407	94.93552441	90.89477021	108.3747058	89.1324097	97.74751039
A8E587	Vinculin-b (Fragment) OS=Danio rerio GN=vclb PE=2 SV=1	97.29212673	104.7458958	95.87478958	98.29529321	115.7597106	103.2433031	95.1927877	101.7047068	113.5760282
G1K2F4	Vinculin-b (Fragment) OS=Danio rerio GN=vclb PE=2 SV=1	102.2018518	97.02552544	106.4879053	101.039612	95.01097158	100.7702717	110.4310949	99.22972827	95.88980203
F1QWS2	Vinculin-b (Fragment) OS=Danio rerio GN=vclb PE=2 SV=1	91.74759504	90.43307263	102.8333336	93.07853504	101.5518608	93.02761323	116.5279828	98.44813923	104.8428947
Q7T160	Actin-related protein 2/3 complex subunit 5 OS=Danio rerio GN=arpc5b PE=1 SV=1	100.7395793	95.77184509	108.1503584	99.16401465	104.0892207	99.26042066	111.2657111	93.5364427	92.88328009
A7MD61	Actin-binding LIM protein family, member 2 OS=Danio rerio GN=ablim2 PE=4 SV=1	113.8039422	109.5381518	97.98774737	100.8453478	86.23074394	110.2808029	99.15465222	97.59386032	110.1650972
E7FGV8	Heme-binding protein 2 OS=Danio rerio GN=hebp2 PE=1 SV=1	102.3876884	106.9973735	76.15849021	97.61231158	74.55793222	114.7912605	81.80191057	109.7209396	105.8242204
Q7T3L5	F-box protein 11a OS=Danio rerio GN=fbxo11a PE=1 SV=1	104.9423945	125.6602181	83.42242774	95.97363001	78.60877234	104.02637	88.96866616	114.4734399	112.0848306
B7TWR1	Transcription factor 7-like 2 OS=Danio rerio GN=tcf7l2 PE=4 SV=1	103.6549846	106.0070224	97.77901914	101.151892	89.29976403	98.77308165	98.84810801	103.2730612	104.3487065
A0A0R4IWZ5	Male-specific lethal 1 homolog b (Drosophila) OS=Danio rerio GN=msl1b PE=4 SV=1	152.9676761	157.7362278	110.8267657	131.1849049	111.7744183	82.95684917	79.55980091	64.94039946	87.27148691
Q1JQ50	Myeloid/lymphoid or mixed-lineage leukemia; translocated to, 4a (Fragment) OS=Danio rerio GN=afdna PE=1 SV=1	99.50957924	97.04829646	106.7179919	94.97019993	111.0527036	96.409097	105.3556834	98.365920740000007	100.4904208
Q5RKN1	SEC31 homolog B, COPII coat complex component OS=Danio rerio GN=sec31b PE=1 SV=1	98.60772269	107.7549513	98.75683925	106.3952416	113.4922333	101.2431608	91.95598697	95.75696002	103.5442095
E9QDW8	RNA binding protein fox-1 homolog OS=Danio rerio GN=rbfox3a PE=4 SV=2	102.3662466	101.4955468	95.47332219	93.11709357	109.1591975	99.754065550000007	104.7963064	100.2459344	97.95224855
A0A0R4IT73	HD domain-containing protein 2 (Fragment) OS=Danio rerio GN=hddc2 PE=1 SV=1	91.12745958	82.47115742	85.34437904	85.5752439	84.75123221	108.8725404	118.7542353	112.2323404	112.9627914
A4QN46	Potassium channel tetramerization domain-containing 17 OS=Danio rerio GN=kctd17 PE=4 SV=1	90.44936814	133.864481	82.6223499	90.6372159	104.6039842	95.39601579	90.63391012	116.7746329	115.5304207
F1RAC0	Protein phosphatase 2, regulatory subunit B', gamma b (Fragment) OS=Danio rerio GN=ppp2r5cb PE=4 SV=1	105.1701779	109.2783974	95.07745836	97.75694411	88.7535644	103.2357184	89.73769264	102.2430559	110.1327731
A0A1L1QZL3	YY1 transcription factor b OS=Danio rerio GN=yy1b PE=4 SV=1	93.85211413	109.9881326	106.0536696	111.2500298	80.46682331	102.9922737	97.00772634	112.4678332	96.15603675
A2BGU9	DnaJ (Hsp40) homolog, subfamily C, member 5 gamma a OS=Danio rerio GN=dnajc5ga PE=4 SV=1	91.83508961	80.23290638	101.0823645	83.00852497	97.36925095	104.1771605	108.5479875	98.91763553	103.0036874
A0A0R4ILG5	Eukaryotic translation elongation factor 1 delta b (guanine nucleotide exchange protein) (Fragment) OS=Danio rerio GN=eef1db PE=1 SV=8	96.13448935	109.7645992	84.18284034	91.29207509	106.0246397	103.8655106	81.42204164	104.7976756	114.351421
A0A1L1QZM6	Eukaryotic translation elongation factor 1 delta b (guanine nucleotide exchange protein) (Fragment) OS=Danio rerio GN=eef1db PE=1 SV=1	103.884615	90.94105234	100.8527722	103.3074636	116.438935	100.0713958	99.92860417	92.89753422	86.94440754
A0A0R4IT48	Si:ch211-242b18.1 (Fragment) OS=Danio rerio GN=si:ch211-242b18.1 PE=4 SV=1	89.16249842	78.17031109	107.739675	99.35796412	117.7986481	100.6420359	123.7586159	63.78787382	62.76408722
A0A0R4IXF2	Kinase D-interacting substrate of 220 kDa B (Fragment) OS=Danio rerio GN=kidins220b PE=4 SV=1	99.97368503	68.67680028	133.802694	101.5192057	100.026315	88.48100757	104.065815	68.60419072	71.9162693
Q1RLS2	BUB3 mitotic checkpoint protein OS=Danio rerio GN=bub3 PE=1 SV=1	101.2615367	102.4674179	95.17562282	97.09770681	117.5472929	105.4333684	97.27179112	101.1966318	98.65981764
E9QCA0	WD repeat domain 33 OS=Danio rerio GN=wdr33 PE=1 SV=1	95.07029945	96.61831124	98.46571583	91.3466298	129.9160555	102.3282468	100.3781375	100.6694261	99.6218625
A0A0A0MPJ4	Fibrosin (Fragment) OS=Danio rerio GN=fbrs PE=1 SV=1	88.05954524	64.82976511	170.1371944	121.3927098	111.9404548	61.77677965	129.9682622	62.40427613	76.46318722
Q6NYM4	Serine/arginine-rich-splicing factor 2a (Fragment) OS=Danio rerio GN=srsf2a PE=1 SV=1	99.49644126	97.03774462	95.82301463	94.82166317	104.4307798	100.5035587	102.4168298	102.1166533	97.45906918
A9ZMG5	Exocyst complex component 7 OS=Danio rerio GN=exoc7 PE=1 SV=1	82.52462094	75.25415688	103.1870456	157.7421051	430.9355359	97.83966693	100.8611503	99.1388497	92.98131847
Q5XXA7	Enabled homolog (Drosophila) (Fragment) OS=Danio rerio GN=enah PE=1 SV=1	112.4733635	102.1397375	98.74590741	101.4468495	74.39762078	101.9040591	98.92368423	101.0667674	98.93323258
B0V2G3	Ribonucleoside-diphosphate reductase subunit M2 (Fragment) OS=Danio rerio GN=rrm2 PE=1 SV=1	107.0648391	94.47435278	102.9240021	100.06127239999999	99.93872762	99.068657	113.6967004	106.5129551	97.45450373
A0A0R4J7S6	Caspase 7, apoptosis-related cysteine peptidase OS=Danio rerio GN=casp7 PE=3 SV=1	95.55584523	103.1165746	101.2336124	98.56468532	141.1658385	99.92924301	100.070757	99.6104599	88.21812359
F1QKI4	Proteasome activator subunit 3 (Fragment) OS=Danio rerio GN=psme3 PE=1 SV=1	101.4179751	99.54851099	97.2536508	99.29750335	100.451489	104.1125264	100.496096	103.5202703	95.97061764
Q498X5	Ribonucleoside-diphosphate reductase subunit M2 (Fragment) OS=Danio rerio GN=rrm2 PE=1 SV=1	107.0648391	94.47435278	102.9240021	100.06127239999999	99.93872762	99.068657	113.6967004	106.5129551	97.45450373
A2BHA8	Synaptosomal-associated protein OS=Danio rerio GN=snap25a PE=1 SV=1	107.0052054	110.8382669	98.27233668	103.7263774	108.9604382	95.00098844	85.34620104	92.42443158	101.7276633
E9QDZ5	Ubiquitin protein ligase E3 component n-recognin 7 (Fragment) OS=Danio rerio GN=ubr7 PE=1 SV=1	98.43702982	107.8046673	90.9575223	95.14531463	103.3944837	100.9960937	95.38651194	113.4917239	109.7141818
F1R9B5	Solute carrier family 38, member 10 OS=Danio rerio GN=slc38a10 PE=1 SV=1	111.1062056	91.34843845	98.52176341	97.83205389	101.4782366	103.282741	108.0160098	98.39468755	92.66342426
A0A0R4IDB2	Si:dkey-66i24.7 OS=Danio rerio GN=si:dkey-66i24.7 PE=4 SV=1	95.21450053	97.15690854	93.44089857	101.1206136	104.039897	109.2434971	106.5296923	98.87938644	105.252281
E7EXF3	Eukaryotic translation elongation factor 1 delta b (guanine nucleotide exchange protein) (Fragment) OS=Danio rerio GN=eef1db PE=1 SV=1	102.9182002	102.8824081	93.90312765	99.73422251	108.5053304	100.2657775	91.705614979999993	101.3435278	94.72663444
A5PL65	NHL repeat-containing 2 OS=Danio rerio GN=nhlrc2 PE=1 SV=1	98.84220238	104.9128219	92.23379229	100.5480092	103.9500965	99.45199085	92.13925726	109.0055129	112.6472683
Q803V5	Regulator of G protein-signaling 7b (Fragment) OS=Danio rerio GN=rgs7b PE=4 SV=1	107.6766521	103.3875718	86.1908866	105.3051684	87.27269132	109.8910419	93.13001851	96.61242815	110.1107086
B0JZI3	Cytohesin 1b (Fragment) OS=Danio rerio GN=cyth1b PE=4 SV=1	118.2472323	132.4352078	98.62451294	92.1256369	155.4383426	94.8686258	82.09832954	101.3754871	106.6054168
A1A5H8	Carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase OS=Danio rerio GN=cad PE=1 SV=1	99.30527983	100.7289895	95.69124006	100.0702436	110.3123638	101.8318721	99.47627234	105.5047327	99.92975641
G1K2S3	Glutathione peroxidase OS=Danio rerio GN=si:ch73-111m19.2 PE=3 SV=1	104.1189315	88.91665114	109.5719198	97.03989961	104.2587325	84.8721785	102.9601004	83.10556451	85.56956186
A0A0G2L9P4	Fibrosin OS=Danio rerio GN=fbrs PE=1 SV=1	88.05954524	64.82976511	170.1371944	121.3927098	111.9404548	61.77677965	129.9682622	62.40427613	76.46318722
A0A0G2KPH1	Exocyst complex component 7 OS=Danio rerio GN=exoc7 PE=1 SV=1	82.52462094	75.25415688	103.1870456	157.7421051	430.9355359	97.83966693	100.8611503	99.1388497	92.98131847
E7F3D5	Si:dkey-61p9.9 OS=Danio rerio GN=si:dkey-61p9.9 PE=4 SV=1	111.3248575	103.367753	96.8319933	106.9816043	79.42809486	99.62498786	94.31059278	102.8224673	100.3750121
Q6NXC7	Farnesyltransferase, CAAX box, beta OS=Danio rerio GN=fntb PE=1 SV=1	115.9332758	86.09975855	106.3432613	93.65673868	68.74865471	110.6037865	120.0750252	90.16601293	84.09548724
Q98TW1	Family with sequence similarity 49, member A (Fragment) OS=Danio rerio GN=fam49a PE=1 SV=2	118.3564201	77.69726706	106.9269682	93.0730318	107.9519097	79.77772551	125.8348002	89.15298151	84.8032929
A0A0R4IGI4	Calcium/calmodulin-dependent protein kinase (CaM kinase) II gamma 1 (Fragment) OS=Danio rerio GN=camk2g1 PE=1 SV=1	113.3319893	103.1061633	97.52646609	106.5089582	109.7393855	101.6266919	86.64157981	93.50529165	98.37330806
A0A0G2LAV0	Carboxypeptidase N, polypeptide 1 OS=Danio rerio GN=cpn1 PE=4 SV=1	93.09031089	98.27410854	101.7258915	98.02442	130.4588326	97.06987689	125.3683475	104.7830728	80.49892445
E7F5I9	Ribonucleoside-diphosphate reductase subunit M2 (Fragment) OS=Danio rerio GN=rrm2 PE=1 SV=1	96.41460328	89.9125768	100.9887839	103.2314501	158.3911705	99.0112161	114.0969563	98.41407636	94.41368036
Q5CZP5	Actin-binding LIM protein 1b OS=Danio rerio GN=ablim1b PE=4 SV=1	97.99899289	109.7485684	88.4897164	99.24428025	109.5349433	100.7557198	89.86275026	102.1055087	113.550435
E7F437	Si:ch211-242b18.1 (Fragment) OS=Danio rerio GN=si:ch211-242b18.1 PE=4 SV=1	106.6116952	75.55700217	116.2008926	95.06755668	104.1946696	95.80533042	154.8503212	84.23361466	88.9872023
Q6P0T7	Si:ch211-242b18.1 (Fragment) OS=Danio rerio GN=si:ch211-242b18.1 PE=4 SV=1	132.8809484	54.48928301	97.46066098	103.0126042	167.3102976	102.539339	126.8591473	76.65873019	62.36316156
Q8JGM6	Serine/arginine-rich-splicing factor 2a (Fragment) OS=Danio rerio GN=srsf2a PE=1 SV=1	99.49644126	97.03774462	95.82301463	94.82166317	104.4307798	100.5035587	102.4168298	102.1166533	97.45906918
F1QUN2	Si:dkey-286j17.4 OS=Danio rerio GN=si:dkey-286j17.4 PE=4 SV=1	109.8375648	107.5690238	100.3675565	104.8609058	99.63244348	94.70367271	94.40047353	103.7416696	97.16202826
Q800E7	RAB32a, member RAS oncogene family OS=Danio rerio GN=rab32a PE=1 SV=1	91.5959828	83.95685971	158.7943117	104.3505159	145.6421753	95.64948409	148.2151981	90.56323955	94.34842691
F1RA91	Exocyst complex component 7 OS=Danio rerio GN=exoc7 PE=1 SV=1	82.52462094	75.25415688	103.1870456	157.7421051	430.9355359	97.83966693	100.8611503	99.1388497	92.98131847
Q1LWQ2	Chromobox homolog 1b (HP1 beta homolog Drosophila) OS=Danio rerio GN=cbx1b PE=4 SV=1	107.2757739	96.52705472	106.5739715	103.4729453	80.58085818	104.8515906	113.3256005	92.56573973	92.24762483
Q071D8	Metabotropic glutamate receptor 7 OS=Danio rerio PE=2 SV=1	95.41950818	85.18312778	119.8877771	104.5804918	144.390018	67.50429071	118.4968853	80.20791605	87.28233355
A8WGR0	Rabconnectin-3a OS=Danio rerio GN=dmxl2 PE=2 SV=1	100.8886137	100.2862048	99.71379516	103.0636341	128.381737	99.59937037	93.38236672	93.23443793	98.96744107
F6NVA3	Glycylpeptide N-tetradecanoyltransferase OS=Danio rerio GN=nmt1a PE=2 SV=1	100.3031181	100.8775438	93.49664754	98.53179132	99.69688193	102.8207954	97.01625112	104.8395579	102.6430812
F1R368	Paired box 10 OS=Danio rerio GN=pax10 PE=2 SV=1	84.76283642	101.1043531	93.54606497	99.42823446	81.40742076	101.8689863	99.44620628	106.3742182	107.0287082
Q6DGT0	Si:ch1073-110a20.7 OS=Danio rerio GN=si:ch1073-110a20.7 PE=4 SV=2	90.98526052	94.44503855	100.012837	96.19186798	126.4870367	99.987163	104.6192243	101.7659328	97.55699975
F1R369	Fibroblast growth factor receptor OS=Danio rerio GN=fgfr3 PE=3 SV=2	98.48837009	97.87001467	111.5290543	99.86108838	123.2221601	96.86710773	102.8336432	100.1389116	88.37429846
F1Q7T7	Adenosylhomocysteinase-like 2 (Fragment) OS=Danio rerio GN=ahcyl2 PE=1 SV=7	115.100504	111.82692780000001	100.888017	116.2619867	66.16651094	101.7693333	94.3152623	98.51511351	99.11198301
X1WG01	Neuro-oncological ventral antigen 2 OS=Danio rerio GN=nova2 PE=1 SV=1	102.4406151	98.77836369	99.83343688	99.56014207	101.8357001	103.4223584	104.7943415	100.1665631	97.69956158
Q503C3	Nuclear transcription factor Y, beta b (Fragment) OS=Danio rerio GN=nfybb PE=4 SV=1	98.80252135	95.57628792	100.4796729	99.52032708	115.7436173	103.4606647	105.0406404	97.14012458	89.64109323
B0UXJ3	Nidogen 2a (osteonidogen) (Fragment) OS=Danio rerio GN=nid2a PE=4 SV=1	86.57996322	81.13897498	100.084541	89.3984629	99.91545899	107.4209201	109.8612324	105.3966532	92.54332873
Q6P984	Zinc finger and AT hook domain-containing OS=Danio rerio GN=zfat PE=4 SV=1	99.99183517	110.8002511	85.20848124	100.0081648	99.19867887	102.4074501	85.71674351	111.9216521	107.2202456
Q6DRI5	Translocase of outer mitochondrial membrane 6 homolog (yeast) (Fragment) OS=Danio rerio GN=tomm6 PE=4 SV=1	94.43256503	125.5031265	96.01252848	100.8886559	157.0015685	89.96382678	91.35118785	118.3669125	105.927335
Q803N5	Si:dkey-73p2.3 OS=Danio rerio GN=si:dkey-73p2.4 PE=4 SV=2	90.81560133	101.2335344	120.3294717	87.13970394	125.9183626	98.76646562	89.11491389	97.04936114	112.9836096
F1REP7	FERM domain-containing 4Ba OS=Danio rerio GN=frmd4ba PE=4 SV=1	101.8630969	98.13690306	110.3573869	92.26585871	126.176823	89.18232343	109.1812923	84.36045533	82.26228999
F1QR63	Si:ch73-265h17.1 OS=Danio rerio GN=si:ch73-265h17.1 PE=4 SV=1	115.8597628	120.4416198	116.9350621	111.0013502	97.27891619	92.07835593	76.35035358	92.48666367	102.7210838
